order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
8287234948,4824,2024-10-07 08:01:00,2024-10-07 08:04:00,3,1.92,On Time,Traffic
6074452586,11946,2023-09-01 08:46:00,2023-09-01 08:50:00,4,2.12,On Time,Traffic
6821790656,64612,2024-08-03 13:22:00,2024-08-03 13:23:00,1,3.92,On Time,Traffic
7821942520,11136,2024-02-13 00:12:00,2024-02-13 00:13:00,1,2.62,On Time,Traffic
3012496270,96443,2023-04-06 04:04:00,2023-04-06 04:04:00,0,4.62,On Time,
8980370750,29273,2023-09-15 15:04:00,2023-09-15 15:05:00,1,2.34,On Time,Traffic
6535672015,91217,2023-05-05 08:55:00,2023-05-05 09:00:00,5,3.94,On Time,Traffic
6999060704,29169,2023-04-28 16:11:00,2023-04-28 16:18:00,7,4.34,Slightly Delayed,Traffic
9403732731,97526,2024-05-26 16:03:00,2024-05-26 16:07:00,4,4.7,On Time,Traffic
5649255352,42987,2024-10-30 23:50:00,2024-10-30 23:52:00,2,1.79,On Time,Traffic
5034409841,71481,2023-08-15 03:32:00,2023-08-15 03:50:00,18,1.76,Significantly Delayed,Traffic
9072111617,7933,2024-09-15 22:30:00,2024-09-15 22:27:00,-3,0.69,On Time,
9556880451,26471,2023-10-08 11:39:00,2023-10-08 11:34:00,-5,0.88,On Time,
4602796463,15486,2024-09-12 05:39:00,2024-09-12 05:44:00,5,4.75,On Time,Traffic
6061353924,5451,2024-03-03 22:26:00,2024-03-03 22:23:00,-3,2.47,On Time,
4366519080,71938,2023-05-29 18:10:00,2023-05-29 18:06:00,-4,4.15,On Time,
1324817141,88990,2023-08-17 22:14:00,2023-08-17 22:12:00,-2,3.53,On Time,
5419080144,87381,2024-11-01 16:59:00,2024-11-01 16:54:00,-5,3.05,On Time,
8813470284,39091,2024-01-04 05:35:00,2024-01-04 05:30:00,-5,3.15,On Time,
3182992799,26718,2023-10-18 14:12:00,2023-10-18 14:25:00,13,4.56,Slightly Delayed,Traffic
7792996715,57039,2024-01-03 15:14:00,2024-01-03 15:09:00,-5,4.66,On Time,
6962624734,32296,2023-04-27 09:12:00,2023-04-27 09:17:00,5,1.69,On Time,Traffic
5948662456,39614,2023-06-29 18:45:00,2023-06-29 18:47:00,2,0.64,On Time,Traffic
3395675979,8303,2023-06-10 16:10:00,2023-06-10 16:07:00,-3,2.55,On Time,
7550368787,25992,2023-12-30 18:05:00,2023-12-30 18:17:00,12,4.12,Slightly Delayed,Traffic
8357671697,16324,2024-04-14 00:56:00,2024-04-14 00:55:00,-1,1.14,On Time,
9600704922,40938,2023-11-13 12:51:00,2023-11-13 12:50:00,-1,4.99,On Time,
9915229426,7428,2024-02-03 02:57:00,2024-02-03 02:57:00,0,1.69,On Time,
9927474026,85439,2023-03-28 04:20:00,2023-03-28 04:33:00,13,0.9,Slightly Delayed,Traffic
6310535397,8620,2023-05-26 18:03:00,2023-05-26 18:03:00,0,3.54,On Time,
8045941430,43620,2023-05-24 15:22:00,2023-05-24 15:22:00,0,0.64,On Time,
4390394582,97518,2024-11-02 11:38:00,2024-11-02 11:38:00,0,4.85,On Time,
5062545226,54305,2023-11-28 04:36:00,2023-11-28 04:33:00,-3,1.59,On Time,
2836701831,84057,2024-06-13 14:27:00,2024-06-13 14:31:00,4,1.63,On Time,Traffic
4115492281,99505,2024-01-07 01:51:00,2024-01-07 01:52:00,1,2.16,On Time,Traffic
3554645781,64263,2024-04-25 15:15:00,2024-04-25 15:24:00,9,3.43,Slightly Delayed,Traffic
3983605701,58335,2024-01-27 12:43:00,2024-01-27 12:52:00,9,2.75,Slightly Delayed,Traffic
8581516385,29947,2023-12-14 19:49:00,2023-12-14 19:49:00,0,2.41,On Time,
8290229112,29611,2024-03-09 05:19:00,2024-03-09 05:16:00,-3,2.06,On Time,
1195560119,6698,2023-04-03 17:33:00,2023-04-03 17:36:00,3,1.79,On Time,Traffic
5077327994,93285,2023-08-01 20:26:00,2023-08-01 20:23:00,-3,4.36,On Time,
2945185661,6710,2023-07-09 12:20:00,2023-07-09 12:18:00,-2,2.76,On Time,
3951005873,73170,2024-10-03 15:14:00,2024-10-03 15:09:00,-5,4.02,On Time,
3490816523,16914,2024-01-27 20:28:00,2024-01-27 20:43:00,15,4.88,Slightly Delayed,Traffic
6739114301,10714,2023-03-26 18:26:00,2023-03-26 18:28:00,2,1.42,On Time,Traffic
5728818155,40143,2023-11-03 01:10:00,2023-11-03 01:18:00,8,1.82,Slightly Delayed,Traffic
7713651693,17257,2023-08-07 02:11:00,2023-08-07 02:16:00,5,4.26,On Time,Traffic
5452048621,51769,2024-10-22 15:28:00,2024-10-22 15:43:00,15,1.74,Slightly Delayed,Traffic
2297027645,67885,2024-04-17 21:16:00,2024-04-17 21:11:00,-5,2.68,On Time,
2438302298,96633,2023-04-24 00:18:00,2023-04-24 00:33:00,15,2.07,Slightly Delayed,Traffic
578811216,5169,2024-06-18 10:37:00,2024-06-18 10:55:00,18,0.57,Significantly Delayed,Traffic
8684710720,45070,2023-09-12 02:37:00,2023-09-12 02:36:00,-1,3.27,On Time,
1249797614,18282,2024-06-27 18:43:00,2024-06-27 18:44:00,1,4.91,On Time,Traffic
8013026217,53586,2023-03-21 12:41:00,2023-03-21 12:41:00,0,2.31,On Time,
5421697986,87496,2023-05-26 02:45:00,2023-05-26 02:49:00,4,4.2,On Time,Traffic
8922741261,48378,2024-08-11 00:53:00,2024-08-11 00:54:00,1,2.01,On Time,Traffic
3441102335,47299,2023-11-04 00:39:00,2023-11-04 00:39:00,0,1.66,On Time,
6065607924,13007,2024-05-08 08:33:00,2024-05-08 08:32:00,-1,2.71,On Time,
5153395650,19704,2023-03-23 15:34:00,2023-03-23 15:38:00,4,4.12,On Time,Traffic
2215235447,26672,2024-09-16 17:25:00,2024-09-16 17:21:00,-4,3.74,On Time,
5678676134,90181,2024-09-21 15:50:00,2024-09-21 15:46:00,-4,4.35,On Time,
5045588926,32917,2023-07-04 16:23:00,2023-07-04 16:24:00,1,2.76,On Time,Traffic
1677502866,1304,2024-01-18 08:46:00,2024-01-18 08:43:00,-3,2.08,On Time,
4777610024,34722,2024-05-25 03:47:00,2024-05-25 03:57:00,10,1.04,Slightly Delayed,Traffic
477350788,87,2023-10-12 05:18:00,2023-10-12 05:13:00,-5,1.37,On Time,
4616699342,34959,2023-04-16 07:39:00,2023-04-16 07:35:00,-4,2.98,On Time,
8849914077,91680,2024-01-30 00:18:00,2024-01-30 00:17:00,-1,4.75,On Time,
9183435457,11473,2024-10-22 00:07:00,2024-10-22 00:03:00,-4,0.97,On Time,
6922646336,26070,2023-06-24 00:02:00,2023-06-24 00:05:00,3,3.81,On Time,Traffic
3228806806,4696,2023-06-29 08:31:00,2023-06-29 08:54:00,23,3.64,Significantly Delayed,Traffic
4893095476,71356,2024-10-04 21:24:00,2024-10-04 21:36:00,12,0.74,Slightly Delayed,Traffic
7773468233,3584,2023-10-05 08:28:00,2023-10-05 08:30:00,2,1.17,On Time,Traffic
5928657526,91083,2023-10-14 12:48:00,2023-10-14 12:49:00,1,4.07,On Time,Traffic
4435936422,84583,2023-12-01 19:59:00,2023-12-01 19:58:00,-1,4.98,On Time,
6031122324,85429,2024-06-25 15:38:00,2024-06-25 15:39:00,1,2.0,On Time,Traffic
7286969496,22044,2023-06-21 16:03:00,2023-06-21 16:00:00,-3,1.03,On Time,
4665508413,31212,2023-11-02 01:48:00,2023-11-02 01:48:00,0,4.23,On Time,
9224598372,432,2024-03-31 13:32:00,2024-03-31 13:27:00,-5,3.72,On Time,
842020543,13649,2024-08-14 11:17:00,2024-08-14 11:21:00,4,0.67,On Time,Traffic
7237143327,40577,2023-06-09 21:07:00,2023-06-09 21:07:00,0,2.12,On Time,
5095141954,66856,2023-08-05 08:37:00,2023-08-05 08:32:00,-5,2.62,On Time,
6229535077,58180,2024-04-01 06:07:00,2024-04-01 06:04:00,-3,0.57,On Time,
2984879441,87895,2024-04-22 07:57:00,2024-04-22 08:01:00,4,4.76,On Time,Traffic
785895477,94534,2023-03-19 19:10:00,2023-03-19 19:38:00,28,3.1,Significantly Delayed,Traffic
6220343481,80069,2023-06-02 23:13:00,2023-06-02 23:17:00,4,3.67,On Time,Traffic
5897343054,2375,2023-03-21 04:28:00,2023-03-21 04:50:00,22,3.75,Significantly Delayed,Traffic
60465,58998,2024-10-23 05:34:00,2024-10-23 05:39:00,5,3.97,On Time,Traffic
2245476104,18768,2023-06-01 09:30:00,2023-06-01 09:33:00,3,4.97,On Time,Traffic
6347292505,14479,2024-06-24 19:56:00,2024-06-24 20:02:00,6,1.12,Slightly Delayed,Traffic
8321900643,83965,2023-10-31 21:49:00,2023-10-31 21:51:00,2,3.41,On Time,Traffic
9639033064,69379,2024-08-15 21:22:00,2024-08-15 21:18:00,-4,2.6,On Time,
2748368258,83680,2023-08-04 00:07:00,2023-08-04 00:02:00,-5,4.85,On Time,
1444371693,20972,2023-05-06 08:37:00,2023-05-06 08:41:00,4,4.19,On Time,Traffic
7111342746,24182,2024-10-19 15:48:00,2024-10-19 15:50:00,2,2.46,On Time,Traffic
9457576236,62085,2023-11-29 18:28:00,2023-11-29 18:34:00,6,1.2,Slightly Delayed,Traffic
4167252733,29916,2023-11-27 17:02:00,2023-11-27 17:01:00,-1,4.92,On Time,
4304875010,31244,2024-01-27 05:35:00,2024-01-27 05:30:00,-5,3.42,On Time,
4870910859,55357,2023-07-04 05:05:00,2023-07-04 05:00:00,-5,2.21,On Time,
3674118222,34829,2024-07-25 07:48:00,2024-07-25 07:54:00,6,3.11,Slightly Delayed,Traffic
38408517,84919,2023-11-26 08:58:00,2023-11-26 09:20:00,22,4.98,Significantly Delayed,Traffic
3081609596,77266,2023-04-09 04:34:00,2023-04-09 04:34:00,0,4.39,On Time,
1390229631,93232,2023-08-07 07:56:00,2023-08-07 08:06:00,10,0.65,Slightly Delayed,Traffic
7498092418,54791,2023-10-12 12:10:00,2023-10-12 12:17:00,7,0.6,Slightly Delayed,Traffic
3334055527,63631,2023-04-18 12:32:00,2023-04-18 12:36:00,4,0.72,On Time,Traffic
8729426842,75375,2023-06-07 03:21:00,2023-06-07 03:16:00,-5,2.81,On Time,
1722808791,24901,2023-05-16 12:35:00,2023-05-16 12:31:00,-4,1.42,On Time,
9775070757,13251,2024-03-15 07:08:00,2024-03-15 07:15:00,7,4.66,Slightly Delayed,Traffic
4737779056,18157,2024-08-09 00:06:00,2024-08-09 00:01:00,-5,1.64,On Time,
2047483376,55201,2023-10-15 15:57:00,2023-10-15 15:59:00,2,0.53,On Time,Traffic
4758632331,87979,2023-09-06 03:20:00,2023-09-06 03:47:00,27,4.89,Significantly Delayed,Traffic
4741574337,8790,2024-02-09 02:04:00,2024-02-09 02:08:00,4,4.22,On Time,Traffic
5805120939,42843,2024-07-10 13:06:00,2024-07-10 13:18:00,12,2.52,Slightly Delayed,Traffic
7550508,38073,2023-10-20 11:07:00,2023-10-20 11:06:00,-1,2.21,On Time,
1966056265,1498,2024-08-11 05:12:00,2024-08-11 05:17:00,5,3.87,On Time,Traffic
6363072906,44781,2024-07-08 15:43:00,2024-07-08 15:40:00,-3,3.02,On Time,
7389054351,81899,2023-12-22 07:01:00,2023-12-22 07:00:00,-1,1.6,On Time,
7146572423,63798,2023-06-01 18:47:00,2023-06-01 18:50:00,3,3.16,On Time,Traffic
4590810848,58417,2023-05-24 12:22:00,2023-05-24 12:20:00,-2,1.32,On Time,
9226364404,69366,2023-11-22 23:56:00,2023-11-23 00:26:00,30,1.45,Significantly Delayed,Traffic
6687792641,85941,2024-05-20 07:10:00,2024-05-20 07:11:00,1,1.91,On Time,Traffic
5183577434,48713,2024-01-03 20:12:00,2024-01-03 20:17:00,5,3.31,On Time,Traffic
7440785414,14917,2023-11-01 08:43:00,2023-11-01 08:40:00,-3,2.09,On Time,
7932057095,5226,2023-09-20 03:22:00,2023-09-20 03:18:00,-4,2.07,On Time,
6126906924,2241,2023-12-01 22:36:00,2023-12-01 22:37:00,1,3.73,On Time,Traffic
8997788831,69051,2023-03-23 23:42:00,2023-03-23 23:38:00,-4,0.77,On Time,
3480516243,7250,2024-08-06 00:07:00,2024-08-06 00:12:00,5,3.77,On Time,Traffic
1234692850,33571,2024-03-19 06:09:00,2024-03-19 06:05:00,-4,1.94,On Time,
4954911880,79410,2023-04-09 04:14:00,2023-04-09 04:19:00,5,1.8,On Time,Traffic
504060154,95455,2023-07-18 20:59:00,2023-07-18 21:15:00,16,4.8,Significantly Delayed,Traffic
8723752267,61593,2024-07-09 03:22:00,2024-07-09 03:24:00,2,2.82,On Time,Traffic
5724116944,93687,2024-06-20 20:40:00,2024-06-20 20:50:00,10,1.74,Slightly Delayed,Traffic
8161349145,34205,2024-03-12 11:15:00,2024-03-12 11:22:00,7,1.37,Slightly Delayed,Traffic
2985254380,9722,2023-11-04 05:27:00,2023-11-04 05:27:00,0,3.82,On Time,
9837170359,62865,2023-04-12 08:54:00,2023-04-12 08:55:00,1,0.59,On Time,Traffic
3915323515,4185,2024-09-11 00:52:00,2024-09-11 00:50:00,-2,4.27,On Time,
8829163586,39532,2024-01-16 06:59:00,2024-01-16 06:58:00,-1,3.08,On Time,
961526405,5497,2024-10-10 13:46:00,2024-10-10 13:51:00,5,1.56,On Time,Traffic
5792721465,59382,2024-10-18 04:47:00,2024-10-18 04:49:00,2,0.75,On Time,Traffic
8094117960,7809,2023-04-04 10:19:00,2023-04-04 10:31:00,12,0.57,Slightly Delayed,Traffic
9318325652,78258,2024-04-12 11:28:00,2024-04-12 11:29:00,1,4.54,On Time,Traffic
852676412,76980,2024-08-11 14:22:00,2024-08-11 14:29:00,7,3.17,Slightly Delayed,Traffic
6487883093,54257,2024-10-19 01:42:00,2024-10-19 01:44:00,2,0.6,On Time,Traffic
5398965602,42648,2024-06-09 05:31:00,2024-06-09 05:44:00,13,1.47,Slightly Delayed,Traffic
6149664144,53283,2024-10-21 02:25:00,2024-10-21 02:43:00,18,0.63,Significantly Delayed,Traffic
6231586256,10306,2023-05-03 23:28:00,2023-05-03 23:27:00,-1,2.71,On Time,
4598622116,61134,2024-03-19 06:28:00,2024-03-19 06:48:00,20,4.18,Significantly Delayed,Traffic
8971796779,9562,2024-07-03 07:37:00,2024-07-03 07:37:00,0,4.52,On Time,
2148246883,64363,2023-09-21 08:22:00,2023-09-21 08:23:00,1,3.85,On Time,Traffic
4357632507,7296,2024-09-13 02:49:00,2024-09-13 02:47:00,-2,4.26,On Time,
3323576462,62311,2023-12-10 23:34:00,2023-12-10 23:31:00,-3,1.1,On Time,
4220834107,39345,2023-09-29 22:17:00,2023-09-29 22:19:00,2,2.0,On Time,Traffic
4409513224,42130,2024-10-26 17:24:00,2024-10-26 17:39:00,15,4.43,Slightly Delayed,Traffic
5610159677,19987,2023-08-31 12:41:00,2023-08-31 12:39:00,-2,2.26,On Time,
6259219127,17129,2023-05-12 21:47:00,2023-05-12 21:52:00,5,1.25,On Time,Traffic
5628497118,87309,2024-10-24 08:19:00,2024-10-24 08:34:00,15,1.16,Slightly Delayed,Traffic
1508576390,46857,2023-07-27 08:49:00,2023-07-27 09:13:00,24,3.05,Significantly Delayed,Traffic
5922953060,71666,2024-09-13 18:23:00,2024-09-13 18:25:00,2,3.98,On Time,Traffic
5130838561,26109,2023-07-26 20:06:00,2023-07-26 20:08:00,2,2.25,On Time,Traffic
3217749279,21471,2023-09-29 04:36:00,2023-09-29 04:31:00,-5,1.71,On Time,
9279422297,29442,2023-04-07 10:55:00,2023-04-07 10:54:00,-1,0.89,On Time,
222955546,69541,2023-09-27 19:02:00,2023-09-27 19:24:00,22,1.31,Significantly Delayed,Traffic
8290493339,23578,2024-01-29 17:50:00,2024-01-29 17:49:00,-1,3.59,On Time,
6418952352,27372,2023-08-31 16:04:00,2023-08-31 16:02:00,-2,2.95,On Time,
8978231928,5320,2024-10-30 16:31:00,2024-10-30 16:39:00,8,0.51,Slightly Delayed,Traffic
3746306403,24591,2023-07-03 01:59:00,2023-07-03 02:02:00,3,4.05,On Time,Traffic
3157198428,42198,2024-10-30 05:15:00,2024-10-30 05:11:00,-4,0.51,On Time,
981939883,60237,2023-05-03 16:58:00,2023-05-03 17:08:00,10,3.17,Slightly Delayed,Traffic
6569836274,18594,2024-06-24 17:30:00,2024-06-24 17:41:00,11,0.84,Slightly Delayed,Traffic
5695124358,12767,2024-05-16 05:22:00,2024-05-16 05:18:00,-4,2.51,On Time,
773335066,91032,2023-07-24 22:14:00,2023-07-24 22:13:00,-1,4.68,On Time,
3618712852,68636,2023-10-14 05:33:00,2023-10-14 05:34:00,1,3.09,On Time,Traffic
6009732867,91790,2024-08-02 07:39:00,2024-08-02 07:34:00,-5,3.52,On Time,
7269785858,6677,2024-08-04 04:17:00,2024-08-04 04:17:00,0,1.52,On Time,
5798831066,15811,2024-04-16 21:58:00,2024-04-16 21:54:00,-4,4.27,On Time,
5330654120,21693,2024-11-03 04:06:00,2024-11-03 04:01:00,-5,1.59,On Time,
462189338,90802,2023-09-04 03:51:00,2023-09-04 03:46:00,-5,1.26,On Time,
7536187765,37981,2024-04-15 19:50:00,2024-04-15 19:47:00,-3,4.69,On Time,
9938820107,22973,2023-11-07 11:02:00,2023-11-07 11:00:00,-2,2.65,On Time,
9410751894,38915,2024-07-25 06:30:00,2024-07-25 06:28:00,-2,0.89,On Time,
9172888683,86299,2024-06-18 01:21:00,2024-06-18 01:23:00,2,3.76,On Time,Traffic
8018695018,75374,2023-05-04 00:29:00,2023-05-04 00:39:00,10,0.65,Slightly Delayed,Traffic
7456610316,78607,2024-07-03 06:06:00,2024-07-03 06:09:00,3,0.92,On Time,Traffic
5627902734,78934,2023-03-16 19:25:00,2023-03-16 19:26:00,1,1.98,On Time,Traffic
5189768940,38893,2023-10-05 08:33:00,2023-10-05 08:34:00,1,2.66,On Time,Traffic
173709007,80576,2023-10-09 03:27:00,2023-10-09 03:48:00,21,1.02,Significantly Delayed,Traffic
1485229334,24486,2023-07-19 05:36:00,2023-07-19 05:32:00,-4,1.95,On Time,
9334479603,10385,2023-04-16 20:27:00,2023-04-16 20:27:00,0,4.73,On Time,
8674211510,59298,2023-09-01 11:16:00,2023-09-01 11:18:00,2,3.58,On Time,Traffic
390257855,10059,2023-04-22 18:34:00,2023-04-22 18:38:00,4,2.42,On Time,Traffic
6642374542,33880,2024-08-30 20:44:00,2024-08-30 20:44:00,0,4.0,On Time,
6585999443,41264,2023-06-10 06:39:00,2023-06-10 06:39:00,0,4.01,On Time,
622705569,50356,2024-07-07 09:33:00,2024-07-07 09:31:00,-2,4.91,On Time,
1635083835,52328,2023-09-27 09:01:00,2023-09-27 09:16:00,15,2.2,Slightly Delayed,Traffic
7359512417,99158,2024-08-30 06:49:00,2024-08-30 07:03:00,14,1.12,Slightly Delayed,Traffic
9237698013,97783,2024-08-15 20:55:00,2024-08-15 20:54:00,-1,1.08,On Time,
3492935177,92168,2024-03-24 01:11:00,2024-03-24 01:13:00,2,2.14,On Time,Traffic
4324086468,98362,2024-02-25 04:43:00,2024-02-25 04:47:00,4,3.56,On Time,Traffic
9171218505,20611,2024-05-31 15:19:00,2024-05-31 15:42:00,23,1.29,Significantly Delayed,Traffic
5068157547,88481,2023-10-10 13:23:00,2023-10-10 13:20:00,-3,4.74,On Time,
8558710948,77005,2024-06-21 18:57:00,2024-06-21 19:01:00,4,4.25,On Time,Traffic
3184669775,19867,2024-05-13 02:58:00,2024-05-13 03:26:00,28,1.65,Significantly Delayed,Traffic
7079324691,462,2023-04-04 09:25:00,2023-04-04 09:23:00,-2,4.08,On Time,
4210311922,10778,2023-05-17 21:10:00,2023-05-17 21:12:00,2,2.81,On Time,Traffic
7660037070,70814,2024-02-16 21:08:00,2024-02-16 21:04:00,-4,1.94,On Time,
9410025634,88594,2024-01-28 03:23:00,2024-01-28 03:26:00,3,4.12,On Time,Traffic
6798589010,91875,2023-09-27 15:29:00,2023-09-27 15:38:00,9,3.82,Slightly Delayed,Traffic
5401466202,7713,2024-09-26 20:01:00,2024-09-26 20:14:00,13,1.09,Slightly Delayed,Traffic
9102648124,87083,2024-01-06 15:39:00,2024-01-06 15:49:00,10,3.97,Slightly Delayed,Traffic
1969956670,72157,2024-10-24 01:46:00,2024-10-24 01:54:00,8,2.05,Slightly Delayed,Traffic
1194228460,35853,2024-03-11 16:26:00,2024-03-11 16:25:00,-1,2.61,On Time,
9628463148,5444,2024-08-25 17:14:00,2024-08-25 17:19:00,5,1.55,On Time,Traffic
7745364283,23255,2023-06-18 19:08:00,2023-06-18 19:11:00,3,2.67,On Time,Traffic
9892343037,19236,2024-07-31 02:54:00,2024-07-31 03:13:00,19,1.0,Significantly Delayed,Traffic
1588828749,54662,2023-11-17 13:53:00,2023-11-17 13:56:00,3,4.49,On Time,Traffic
4037647778,651,2023-03-17 05:49:00,2023-03-17 05:48:00,-1,1.84,On Time,
6664301655,67132,2023-07-31 01:50:00,2023-07-31 01:48:00,-2,2.45,On Time,
7096225581,33119,2024-06-27 14:05:00,2024-06-27 14:10:00,5,2.23,On Time,Traffic
79029185,72146,2024-06-06 14:05:00,2024-06-06 14:20:00,15,4.12,Slightly Delayed,Traffic
7831967187,34714,2023-06-06 01:01:00,2023-06-06 01:01:00,0,1.18,On Time,
482214790,49560,2023-04-10 05:48:00,2023-04-10 05:52:00,4,4.85,On Time,Traffic
5931307224,44956,2023-11-27 08:58:00,2023-11-27 09:22:00,24,2.44,Significantly Delayed,Traffic
6410432854,44093,2023-11-23 13:53:00,2023-11-23 13:59:00,6,3.43,Slightly Delayed,Traffic
6124624375,53745,2024-09-12 04:26:00,2024-09-12 04:32:00,6,4.25,Slightly Delayed,Traffic
8992870838,81482,2023-09-17 06:36:00,2023-09-17 06:31:00,-5,4.64,On Time,
8377146126,5897,2024-02-27 17:51:00,2024-02-27 17:47:00,-4,1.35,On Time,
7852428533,50641,2023-06-05 06:31:00,2023-06-05 06:37:00,6,1.34,Slightly Delayed,Traffic
9258876870,20123,2024-03-14 16:16:00,2024-03-14 16:13:00,-3,4.13,On Time,
6810940082,15147,2023-11-02 14:52:00,2023-11-02 14:55:00,3,3.66,On Time,Traffic
3330538479,52024,2024-01-23 16:31:00,2024-01-23 16:30:00,-1,4.86,On Time,
7270469981,60463,2023-07-28 03:50:00,2023-07-28 03:47:00,-3,2.0,On Time,
5636241570,98065,2024-06-21 20:24:00,2024-06-21 20:28:00,4,3.06,On Time,Traffic
4467471002,81664,2023-11-27 13:28:00,2023-11-27 13:44:00,16,2.01,Significantly Delayed,Traffic
6201821502,57553,2024-05-03 13:23:00,2024-05-03 13:30:00,7,4.2,Slightly Delayed,Traffic
6144140039,6277,2024-03-22 19:18:00,2024-03-22 19:13:00,-5,4.66,On Time,
3310749597,34920,2023-07-05 04:30:00,2023-07-05 04:40:00,10,1.33,Slightly Delayed,Traffic
5085488484,30364,2023-12-09 11:56:00,2023-12-09 11:53:00,-3,2.76,On Time,
587498345,93712,2024-06-28 04:04:00,2024-06-28 04:18:00,14,2.64,Slightly Delayed,Traffic
5136205193,35041,2023-08-22 07:18:00,2023-08-22 07:17:00,-1,1.22,On Time,
9321319130,57794,2023-12-31 12:01:00,2023-12-31 12:00:00,-1,3.69,On Time,
9113393578,37638,2023-12-09 00:15:00,2023-12-09 00:16:00,1,2.46,On Time,Traffic
3860678807,82696,2023-04-19 14:27:00,2023-04-19 14:37:00,10,4.14,Slightly Delayed,Traffic
3603683788,64456,2023-08-18 09:57:00,2023-08-18 09:52:00,-5,4.22,On Time,
4472082279,33852,2023-10-15 04:42:00,2023-10-15 04:41:00,-1,1.4,On Time,
4104732514,95165,2024-06-13 20:04:00,2024-06-13 20:04:00,0,0.98,On Time,
9050314096,63220,2023-05-26 07:34:00,2023-05-26 07:31:00,-3,3.43,On Time,
9296105870,24307,2024-02-21 17:20:00,2024-02-21 17:22:00,2,1.28,On Time,Traffic
4678456188,70252,2023-12-12 12:58:00,2023-12-12 13:26:00,28,3.44,Significantly Delayed,Traffic
812386333,10021,2024-09-18 10:33:00,2024-09-18 10:29:00,-4,3.01,On Time,
8100314462,60492,2024-02-10 14:55:00,2024-02-10 15:20:00,25,1.25,Significantly Delayed,Traffic
781509952,41511,2023-04-02 19:14:00,2023-04-02 19:12:00,-2,3.64,On Time,
1918416669,33170,2023-05-08 23:14:00,2023-05-08 23:19:00,5,1.92,On Time,Traffic
1152165724,53106,2024-01-04 10:35:00,2024-01-04 11:00:00,25,3.92,Significantly Delayed,Traffic
9664390656,16129,2023-08-09 09:37:00,2023-08-09 09:39:00,2,4.67,On Time,Traffic
2686950796,7632,2023-05-15 08:30:00,2023-05-15 08:49:00,19,4.05,Significantly Delayed,Traffic
7332801173,81859,2023-06-12 15:01:00,2023-06-12 15:02:00,1,1.01,On Time,Traffic
3503438244,17071,2024-02-14 01:15:00,2024-02-14 01:13:00,-2,3.61,On Time,
4044591373,22077,2024-04-19 14:33:00,2024-04-19 14:38:00,5,2.21,On Time,Traffic
7817195618,69802,2023-05-17 00:09:00,2023-05-17 00:11:00,2,2.89,On Time,Traffic
8974710941,23334,2024-09-03 04:58:00,2024-09-03 05:13:00,15,1.07,Slightly Delayed,Traffic
2811268404,8913,2023-07-21 16:57:00,2023-07-21 17:27:00,30,4.68,Significantly Delayed,Traffic
7251548462,29113,2024-07-07 17:43:00,2024-07-07 17:46:00,3,1.49,On Time,Traffic
352037003,37403,2024-01-28 04:04:00,2024-01-28 04:00:00,-4,3.64,On Time,
8510312737,38863,2024-03-06 15:13:00,2024-03-06 15:09:00,-4,2.81,On Time,
3242700095,53498,2024-10-14 01:26:00,2024-10-14 01:21:00,-5,4.34,On Time,
5833898647,15139,2023-10-09 08:59:00,2023-10-09 09:04:00,5,2.45,On Time,Traffic
7212771842,7028,2023-04-29 22:13:00,2023-04-29 22:09:00,-4,1.5,On Time,
7799757050,15948,2024-05-31 20:33:00,2024-05-31 20:33:00,0,1.63,On Time,
9593303695,98145,2023-07-05 11:26:00,2023-07-05 11:34:00,8,1.54,Slightly Delayed,Traffic
7709693536,187,2023-09-05 19:56:00,2023-09-05 20:04:00,8,3.89,Slightly Delayed,Traffic
5092922964,87013,2023-11-22 14:26:00,2023-11-22 14:21:00,-5,2.13,On Time,
